incident_id,year,country,total_killed,total_wounded,total_kidnapped,total_affected,means_of_attack,latitude,longitude,means_of_attack_condensed,risk,risk_allyears
1993,2015,Afghanistan,0,0,1,1,Kidnapping,34.551776,69.163562,Kidnapping,1,2534
1999,2015,South Sudan,0,2,0,2,Shooting,4.859363,31.57125,Shooting,4,1233
2000,2015,Central African Republic,0,2,0,2,Bodily assault,5.764345,20.670528,Bodily assault,4,402
2058,2015,South Sudan,0,1,0,1,Bodily assault,9.280151,29.780241,Bodily assault,2,1233
2106,2015,Syrian Arab Republic,0,0,1,1,Kidnapping,32.626434,36.103306,Kidnapping,1,1188
2132,2015,Sudan,1,0,0,1,Bodily assault,12.051801,24.880485,Bodily assault,3,981
2001,2015,Yemen,2,0,0,2,Shooting,16.950941,43.747774,Shooting,6,277
2002,2015,South Sudan,1,0,0,1,Unknown,5.133333,30.916667,Unknown,3,1233
2003,2015,South Sudan,0,2,0,2,Rape/sexual assault ,4.859363,31.57125,Explosives,4,1233
2005,2015,South Sudan,1,0,0,1,Shooting,4.871592,31.572769,Shooting,3,1233
2126,2015,Afghanistan,1,0,0,1,Landmine ,34.014552,69.192392,Explosives,3,2534
2009,2015,Afghanistan,1,0,0,1,Roadside IED,31.654722,65.649444,Explosives,3,2534
2008,2015,Sudan,0,1,0,1,Shooting,14.6833333,24.85,Shooting,2,981
2137,2015,Afghanistan,1,0,0,1,Roadside IED,34.014552,69.192392,Explosives,3,2534
2139,2015,Guatemala,1,0,0,1,Shooting,15.689653,-88.609658,Shooting,3,16
2007,2015,Mali,0,1,0,1,Shooting,16.757495,-2.998881,Shooting,2,189
2028,2015,Afghanistan,2,0,0,2,Kidnap-killing,34.022785,66.421776,Kidnapping,6,2534
2017,2015,Central African Republic,1,0,0,1,Shooting,4.394673,18.55819,Shooting,3,402
2135,2015,Ethiopia,0,1,0,1,Bodily assault,8.980603,38.757761,Bodily assault,2,137
2006,2015,Bangladesh,1,0,0,1,Shooting,23.796257,90.41507,Shooting,3,46
2012,2015,Syrian Arab Republic,0,0,1,1,Kidnapping,35.931027,36.641778,Kidnapping,1,1188
2016,2015,South Sudan,0,1,0,1,Bodily assault,4.867782,31.546404,Bodily assault,2,1233
2010,2015,Yemen,2,0,0,2,Aerial bombardment,13.319445,43.24763,Explosives,6,277
2014,2015,Afghanistan,14,35,0,49,Aerial bombardment,36.728591,68.868066,Explosives,112,2534
2124,2015,Yemen,1,0,0,1,Shooting,13.587248,44.03514,Shooting,3,277
2115,2015,Central African Republic,2,0,0,2,Shooting,5.384798,16.990356,Shooting,6,402
2121,2015,Sudan,0,1,0,1,Shooting,13.447898,22.464908,Shooting,2,981
2023,2015,South Sudan,0,1,0,1,Shooting,3.597196,32.059253,Shooting,2,1233
2109,2015,Afghanistan,0,1,0,1,Shooting,34.555349,69.207486,Shooting,2,2534
2022,2015,Kenya,0,0,1,1,Kidnapping,0.080522,40.309975,Kidnapping,1,159
2019,2015,Burundi,1,0,0,1,Shooting,-3.361378,29.359878,Shooting,3,99
2935,2015,Central African Republic,0,1,0,1,Bodily assault,4.737425,22.819462,Bodily assault,2,402
2025,2015,Haiti,1,0,0,1,Shooting,18.531468,-72.359591,Shooting,3,85
2018,2015,Afghanistan,0,0,2,2,Kidnapping,35.06573,69.502289,Kidnapping,2,2534
2020,2015,DR Congo,0,0,14,14,Kidnapping,-1.18557,29.446951,Kidnapping,14,583
2053,2015,South Sudan,0,1,0,1,Bodily assault,4.859363,31.57125,Bodily assault,2,1233
2024,2015,Burundi,2,0,0,2,Shooting,-3.361378,29.359878,Shooting,6,99
2062,2015,Yemen,0,1,0,1,Aerial bombardment,15.23914,45.272598,Explosives,2,277
2107,2015,Turkey,2,0,0,2,Unknown,37.012902,37.391968,Unknown,6,18
2123,2015,Somalia,0,1,0,1,Shooting,2.046934,45.318162,Shooting,2,1112
2063,2015,Somalia,1,0,0,1,Shooting,4.742941,45.200936,Shooting,3,1112
2112,2015,South Africa,0,1,0,1,Shooting,-24.209591,30.409835,Shooting,2,10
2029,2015,Central African Republic,2,0,0,2,Shooting,6.996037,19.185032,Shooting,6,402
2030,2015,Yemen,0,0,1,1,Kidnapping,15.369445,44.191007,Kidnapping,1,277
2027,2015,Yemen,2,0,0,2,Aerial bombardment,13.6005,44.0653,Explosives,6,277
2032,2015,South Sudan,0,2,0,2,Bodily assault,4.851905,31.554888,Bodily assault,4,1233
2031,2015,South Sudan,1,0,0,1,Shooting,4.859363,31.57125,Shooting,3,1233
2033,2015,Somalia,2,0,0,2,Shooting,2.046934,45.318162,Shooting,6,1112
2117,2015,DR Congo,0,0,2,2,Kidnapping,-0.791773,29.045993,Kidnapping,2,583
2138,2015,Afghanistan,0,0,1,1,Kidnapping,33.706199,69.383108,Kidnapping,1,2534
2052,2015,South Sudan,1,0,0,1,Shooting,5.073352,5.073352,Shooting,3,1233
2113,2015,Sierra Leone,0,1,0,1,Bodily assault,8.489716,-12.756611,Bodily assault,2,26
2034,2015,Afghanistan,2,0,0,2,Shooting,35.98815,68.63529,Shooting,6,2534
2114,2015,Syrian Arab Republic,2,0,0,2,Aerial bombardment,35.811122,36.603827,Explosives,6,1188
2051,2015,South Sudan,1,2,0,3,Shooting,4.617491,33.035889,Shooting,7,1233
2108,2015,Sudan,1,0,0,1,Shooting,11.037312,27.740425,Shooting,3,981
2122,2015,Libyan Arab Jamahiriya,0,1,0,1,Bodily assault,32.887209,13.191338,Bodily assault,2,58
2046,2015,Sudan,0,0,1,1,Kidnapping,14.202517,24.663825,Kidnapping,1,981
2055,2015,Afghanistan,0,0,2,2,Kidnapping,35.953692,64.911089,Kidnapping,2,2534
2245,2016,Afghanistan,0,3,0,3,Vehicle-born IED,34.555349,69.207486,Explosives,6,2534
2265,2016,South Sudan,0,1,0,1,Shooting,6.807249,29.678888,Shooting,2,1233
2041,2016,Yemen,1,0,0,1,Aerial bombardment,16.847653,43.943679,Explosives,3,277
2253,2016,Sudan,0,2,0,2,Unknown,13.447898,22.464908,Unknown,4,981
2049,2016,South Sudan,0,1,0,1,Bodily assault,9.278336,29.807987,Bodily assault,2,1233
2059,2016,Burkina Faso,0,0,2,2,Kidnapping,12.361282,-1.518115,Kidnapping,2,23
2075,2016,South Sudan,1,0,0,1,Shooting,7.181962,32.356095,Shooting,3,1233
2047,2016,Afghanistan,1,0,0,1,Shooting,34.555349,69.207486,Shooting,3,2534
2048,2016,Somalia,1,1,0,2,Complex attack,3.11718,45.356821,Explosives,5,1112
2060,2016,Yemen,1,0,0,1,Aerial bombardment,16.847653,43.943679,Explosives,3,277
2263,2016,Syrian Arab Republic,1,0,0,1,Roadside IED,36.116389,36.514722,Explosives,3,1188
2050,2016,Afghanistan,4,0,0,4,Kidnapping,31.829949,31.829949,Kidnapping,12,2534
2074,2016,South Sudan,0,1,0,1,Shooting,5.179103,33.975002,Shooting,2,1233
2056,2016,South Sudan,0,2,0,2,Shooting,8.341953,27.949219,Shooting,4,1233
2073,2016,South Sudan,0,2,0,2,Shooting,7.682923,28.080368,Shooting,4,1233
2070,2016,DR Congo,0,1,0,1,Shooting,-4.297905,28.956099,Shooting,2,583
2061,2016,South Sudan,1,0,0,1,Shooting,8.804,32.6906,Shooting,3,1233
2069,2016,Syrian Arab Republic,9,0,0,9,Aerial bombardment,35.647987,36.679543,Explosives,27,1188
2068,2016,Afghanistan,0,0,5,5,Kidnapping,33.498229,67.761598,Kidnapping,5,2534
2064,2016,DR Congo,1,0,0,1,Shooting,-1.658501,29.220455,Shooting,3,583
2077,2016,South Sudan,1,0,0,1,Bodily assault,9.569346,31.674335,Bodily assault,3,1233
2065,2016,South Sudan,2,0,0,2,Shooting,9.527988,31.668235,Shooting,6,1233
2076,2016,Angola,0,1,0,1,Shooting,-8.842144,13.243225,Shooting,2,143
2204,2016,Somalia,0,1,0,1,Bodily assault,48.48188,8.40635,Bodily assault,2,1112
2292,2016,Afghanistan,0,2,0,2,Shooting,34.513282,69.181348,Shooting,4,2534
2067,2016,South Sudan,1,0,0,1,Shooting,9.243601,29.796982,Shooting,3,1233
2291,2016,Afghanistan,0,0,7,7,Kidnapping,33.8,69.083333,Kidnapping,7,2534
2225,2016,Somalia,2,0,0,2,Roadside IED,3.11718,43.6469,Explosives,6,1112
2260,2016,South Sudan,0,1,0,1,Bodily assault,7.780485,33.00291,Bodily assault,2,1233
2066,2016,South Sudan,0,1,0,1,Bodily assault,8.767087,27.399837,Bodily assault,2,1233
2071,2016,DR Congo,0,0,3,3,Kidnapping,-4.423845,26.670074,Kidnapping,3,583
2293,2016,Afghanistan,2,5,0,7,Shooting,32.208889,63.071667,Shooting,16,2534
2078,2016,South Sudan,1,0,0,1,Shooting,7.780485,33.00291,Shooting,3,1233
2079,2016,Afghanistan,0,0,2,2,Kidnapping,36.183294,68.75021,Kidnapping,2,2534
2080,2016,South Sudan,0,2,0,2,Landmine ,9.231487,29.800503,Explosives,4,1233
2273,2016,DR Congo,1,0,0,1,Shooting,-3.372884,29.144879,Shooting,3,583
2248,2016,Yemen,0,1,0,1,Aerial bombardment,15.662064,43.934141,Explosives,2,277
2249,2016,South Sudan,1,0,0,1,Shooting,4.859363,31.57125,Shooting,3,1233
2254,2016,Nicaragua,0,1,0,1,Shooting,13.088391,-85.9994,Shooting,2,7
2102,2016,Central African Republic,0,2,0,2,Other Explosives,5.764345,20.670528,Explosives,4,402
2255,2016,Bangladesh,0,1,0,1,Bodily assault,24.904539,91.861101,Bodily assault,2,46
2163,2016,Iraq,0,1,0,1,Shooting,33.312806,44.361488,Shooting,2,336
2042,2016,Somalia,0,2,0,2,Bodily assault,8.408416,48.483724,Bodily assault,4,1112
2081,2016,South Sudan,2,0,0,2,Shooting,3.684114,30.776658,Shooting,6,1233
2243,2016,Syrian Arab Republic,1,0,0,1,Aerial bombardment,36.202105,37.13426,Explosives,3,1188
2170,2016,Somalia,0,0,1,1,Kidnapping,2.826288,40.946045,Kidnapping,1,1112
2083,2016,Mali,0,0,3,3,Kidnapping,19.11,1.75,Kidnapping,3,189
2185,2016,Afghanistan,0,0,7,7,Kidnapping,33.895519,68.763192,Kidnapping,7,2534
2205,2016,Somalia,0,0,1,1,Kidnapping,42.738201,0.06916,Kidnapping,1,1112
2087,2016,Bangladesh,1,0,0,1,Bodily assault,23.810332,90.412518,Bodily assault,3,46
2242,2016,Syrian Arab Republic,3,0,0,3,Aerial bombardment,36.202105,37.13426,Explosives,9,1188
2084,2016,South Sudan,0,1,0,1,Shooting,6.0407,31.624146,Shooting,2,1233
2085,2016,Afghanistan,0,0,1,1,Kidnapping,34.500759,69.851369,Kidnapping,1,2534
2086,2016,DR Congo,0,0,3,3,Kidnapping,2.775809,20.485489,Kidnapping,3,583
2088,2016,Haiti,0,1,0,1,Bodily assault,18.556359,-72.259967,Bodily assault,2,85
2089,2016,South Sudan,1,0,0,1,Shooting,4.864586,31.558421,Shooting,3,1233
2090,2016,South Sudan,1,0,0,1,Shooting,4.313161,32.426147,Shooting,3,1233
2091,2016,Central African Republic,1,0,0,1,Shooting,7.169786,17.306643,Shooting,3,402
2092,2016,Nigeria,0,1,0,1,Shooting,8.75,11.05,Shooting,2,315
2284,2016,South Sudan,0,0,1,1,Kidnapping,4.41024,32.574038,Kidnapping,1,1233
2093,2016,South Sudan,0,2,0,2,Bodily assault,9.527988,31.668235,Bodily assault,4,1233
2101,2016,DR Congo,0,0,2,2,Kidnapping,-0.594896,29.09727,Kidnapping,2,583
2283,2016,Mali,1,0,0,1,Shooting,-0.027987,-0.027987,Shooting,3,189
2150,2016,Syrian Arab Republic,1,0,0,1,Aerial bombardment,35.931027,36.641778,Explosives,3,1188
2094,2016,Afghanistan,3,0,0,3,Shooting,34.946423,68.521729,Shooting,9,2534
2206,2016,Somalia,1,0,0,1,Complex attack,45.300802,2.043497,Explosives,3,1112
2098,2016,DR Congo,0,1,0,1,Shooting,-3.031597,28.993615,Shooting,2,583
2100,2016,Afghanistan,0,0,1,1,Kidnapping,33.8,69.083333,Kidnapping,1,2534
2095,2016,South Sudan,0,2,0,2,Bodily assault,4.859363,31.57125,Bodily assault,4,1233
2267,2016,South Sudan,0,1,0,1,Bodily assault,3.591585,32.063859,Bodily assault,2,1233
2212,2016,Syrian Arab Republic,1,0,0,1,Aerial bombardment,36.148126,36.946323,Explosives,3,1188
2097,2016,Sudan,0,0,1,1,Kidnapping,13.152872,23.192139,Kidnapping,1,981
2211,2016,Syrian Arab Republic,0,2,0,2,Aerial bombardment,36.117544,36.51463,Explosives,4,1188
2213,2016,Syrian Arab Republic,0,1,0,1,Aerial bombardment,36.174135,37.140934,Explosives,2,1188
2099,2016,Central African Republic,1,0,0,1,Unknown,5.725947,19.078274,Unknown,3,402
2151,2016,Bangladesh,0,1,0,1,Bodily assault,23.736083,90.363067,Bodily assault,2,46
2104,2016,Central African Republic,1,0,0,1,Unknown,6.996037,19.185032,Unknown,3,402
2256,2016,Afghanistan,1,0,0,1,Shooting,36.681449,69.114905,Shooting,3,2534
2103,2016,Somalia,1,0,0,1,Complex attack,2.046934,45.318162,Explosives,3,1112
2145,2016,Afghanistan,0,0,2,2,Kidnapping,35.852357,66.52239,Kidnapping,2,2534
2152,2016,Syrian Arab Republic,0,1,0,1,Shooting,33.513807,36.276528,Shooting,2,1188
2105,2016,South Sudan,1,0,0,1,Shooting,4.41067,32.576909,Shooting,3,1233
2286,2016,South Sudan,1,0,0,1,Shooting,5.4259,30.3858,Shooting,3,1233
2250,2016,South Sudan,0,1,0,1,Shooting,4.859363,31.57125,Shooting,2,1233
2148,2016,Afghanistan,0,0,1,1,Kidnapping,34.555349,69.207486,Kidnapping,1,2534
2285,2016,South Sudan,0,1,0,1,Shooting,4.859363,31.57125,Shooting,2,1233
2251,2016,South Sudan,0,1,0,1,Bodily assault,4.859363,31.57125,Bodily assault,2,1233
2165,2016,South Sudan,1,15,0,16,Rape/sexual assault ,4.859363,31.57125,Explosives,33,1233
2199,2016,South Sudan,0,1,0,1,Bodily assault,6.60308,29.974053,Bodily assault,2,1233
2200,2016,South Sudan,1,3,0,4,Shooting,4.5607,32.4972,Shooting,9,1233
2146,2016,South Sudan,1,0,0,1,Shooting,6.807249,29.678888,Shooting,3,1233
2447,2016,Syrian Arab Republic,1,0,0,1,Aerial bombardment,36.202105,37.13428,Explosives,3,1188
2198,2016,Afghanistan,0,0,3,3,Kidnapping,35.670747,66.046353,Kidnapping,3,2534
2208,2016,Syrian Arab Republic,1,0,0,1,Shelling,34.802075,38.996815,Explosives,3,1188
2147,2016,Syrian Arab Republic,1,0,0,1,Unknown,33.456443,36.235963,Unknown,3,1188
2246,2016,Somalia,1,0,0,1,Vehicle-born IED,2.046934,45.318162,Explosives,3,1112
2149,2016,Nigeria,0,2,0,2,Unknown,11.529264,13.653517,Unknown,4,315
2294,2016,Afghanistan,0,1,0,1,Shooting,36.5058,69.8636,Shooting,2,2534
2174,2016,Syrian Arab Republic,1,0,0,1,Unknown,36.202105,37.13426,Unknown,3,1188
2153,2016,South Sudan,1,0,0,1,Shooting,8.723687,30.164704,Shooting,3,1233
2154,2016,Yemen,1,0,0,1,Shooting,15.349327,44.179961,Shooting,3,277
2175,2016,Syrian Arab Republic,1,0,0,1,Shelling,36.202105,37.13426,Explosives,3,1188
2209,2016,DR Congo,1,0,0,1,Shooting,1.217441,19.800838,Shooting,3,583
2444,2016,Syrian Arab Republic,3,0,0,3,Aerial bombardment,36.202105,37.13426,Explosives,9,1188
2156,2016,Yemen,1,6,0,7,Aerial bombardment,16.118063,43.329466,Explosives,15,277
2155,2016,DR Congo,0,1,0,1,Shooting,-1.398883,28.815942,Shooting,2,583
2157,2016,South Sudan,1,0,0,1,Shooting,4.577569,28.398784,Shooting,3,1233
2252,2016,Honduras,1,0,0,1,Shooting,14.806741,-85.766664,Shooting,3,9
2167,2016,Afghanistan,1,0,0,1,Aerial bombardment,31.664218,64.26615,Explosives,3,2534
2261,2016,Somalia,0,1,0,1,Complex attack,2.046934,45.318162,Explosives,2,1112
2158,2016,South Sudan,1,0,0,1,Shooting,4.611246,28.466949,Shooting,3,1233
2162,2016,South Sudan,0,1,0,1,Shooting,4.418592,32.510519,Shooting,2,1233
2159,2016,DR Congo,0,0,3,3,Kidnapping,-1.64399,29.185867,Kidnapping,3,583
2160,2016,DR Congo,0,1,0,1,Shooting,4.724744,27.676277,Shooting,2,583
2161,2016,South Sudan,1,0,0,1,Shooting,4.577569,28.398784,Shooting,3,1233
2164,2016,Syrian Arab Republic,1,0,0,1,Aerial bombardment,36.150272,36.946046,Explosives,3,1188
2262,2016,Syrian Arab Republic,2,0,0,2,Shelling,36.1741983,37.14138732,Explosives,6,1188
2197,2016,South Sudan,0,1,0,1,Bodily assault,9.889632,33.41217,Bodily assault,2,1233
2166,2016,Syrian Arab Republic,4,1,0,5,Aerial bombardment,36.1175,36.1175,Explosives,14,1188
2169,2016,South Sudan,1,0,0,1,Bodily assault,8.532399,28.0991,Bodily assault,3,1233
2207,2016,Somalia,3,0,0,3,Shooting,46.226018,6.247407,Shooting,9,1112
2196,2016,DR Congo,0,0,3,3,Kidnapping,-1.101655,29.212646,Kidnapping,3,583
2445,2016,Syrian Arab Republic,1,0,0,1,Aerial bombardment,36.202105,37.13426,Explosives,3,1188
2168,2016,Syrian Arab Republic,1,0,0,1,Aerial bombardment,36.202105,37.13426,Explosives,3,1188
2195,2016,South Sudan,0,1,0,1,Bodily assault,4.862715,31.508446,Bodily assault,2,1233
2272,2016,South Sudan,0,0,1,1,Kidnapping,9.894073,32.109307,Kidnapping,1,1233
2173,2016,Afghanistan,1,0,0,1,Shooting,34.419849,70.472943,Shooting,3,2534
2217,2016,Kenya,2,0,0,2,Complex attack,3.935639,41.855116,Explosives,6,159
2226,2016,Somalia,1,0,0,1,Shooting,6.769239,47.430611,Shooting,3,1112
2172,2016,South Sudan,1,0,0,1,Unknown,7.780485,33.00291,Unknown,3,1233
2171,2016,Yemen,1,0,0,1,Aerial bombardment,15.369445,44.191007,Explosives,3,277
2176,2016,South Sudan,1,0,0,1,Unknown,4.231669,33.494397,Unknown,3,1233
2934,2016,Central African Republic,1,0,0,1,Shooting,7.0,19.183333,Shooting,3,402
2177,2016,South Sudan,1,0,0,1,Shooting,4.403983,32.57412,Shooting,3,1233
2178,2016,Niger,0,0,1,1,Kidnapping,15.464294,6.2854,Kidnapping,1,66
2179,2016,South Sudan,0,1,0,1,Bodily assault,8.767087,27.399837,Bodily assault,2,1233
2180,2016,South Sudan,0,2,0,2,Bodily assault,4.846295,31.607173,Bodily assault,4,1233
2247,2016,Niger,0,1,0,1,Bodily assault,13.511596,2.125385,Bodily assault,2,66
2181,2016,Afghanistan,0,0,2,2,Kidnapping,34.59028,69.761061,Kidnapping,2,2534
2244,2016,South Sudan,0,1,0,1,Bodily assault,4.859363,31.57125,Bodily assault,2,1233
2182,2016,Sudan,0,0,1,1,Kidnapping,13.716667,23.283333,Kidnapping,1,981
2183,2016,Afghanistan,0,0,1,1,Kidnapping,34.549399,69.164563,Kidnapping,1,2534
2210,2016,South Sudan,1,0,0,1,Shooting,4.859363,31.57125,Shooting,3,1233
2184,2016,Central African Republic,1,0,0,1,Shooting,6.91944,17.424316,Shooting,3,402
2186,2016,South Sudan,0,0,20,20,Kidnapping,9.280151,29.780241,Kidnapping,20,1233
2194,2016,Syrian Arab Republic,1,0,0,1,Shelling,34.802075,38.996815,Explosives,3,1188
2190,2016,Yemen,1,0,0,1,Shelling,13.577589,44.017799,Explosives,3,277
2257,2016,Syrian Arab Republic,1,0,0,1,Shelling,36.202105,37.13426,Explosives,3,1188
2268,2016,El Salvador,1,0,0,1,Bodily assault,13.778025,-89.740343,Bodily assault,3,18
2187,2016,Afghanistan,0,0,4,4,Kidnapping,34.183333,64.616667,Kidnapping,4,2534
2188,2016,Afghanistan,0,1,0,1,Bodily assault,32.446464,62.145413,Bodily assault,2,2534
2189,2016,Sudan,0,0,3,3,Kidnapping,13.447898,22.464908,Kidnapping,3,981
2191,2016,South Sudan,0,1,1,2,Shooting,3.995395,30.547485,Shooting,3,1233
2192,2016,Honduras,0,1,0,1,Shooting,14.657211,-86.210767,Shooting,2,9
2258,2016,South Sudan,0,1,0,1,Bodily assault,8.201656,32.157575,Bodily assault,2,1233
2214,2016,Syrian Arab Republic,2,0,0,2,Aerial bombardment,33.690295,36.103666,Explosives,6,1188
2274,2016,Pakistan,1,0,0,1,Unknown,34.200114,72.050801,Unknown,3,542
2193,2016,South Sudan,0,1,0,1,Shooting,5.137942,30.914154,Shooting,2,1233
2264,2016,Syrian Arab Republic,0,1,0,1,Bodily assault,36.202105,37.13426,Bodily assault,2,1188
2201,2016,Afghanistan,0,0,1,1,Kidnapping,36.509015,68.903503,Kidnapping,1,2534
2259,2016,Afghanistan,1,0,0,1,Roadside IED,36.728591,68.868066,Explosives,3,2534
2202,2016,Mali,1,0,0,1,Kidnap-killing,16.261765,-0.028839,Kidnapping,3,189
2222,2016,DR Congo,0,1,0,1,Shooting,-3.372884,29.144879,Shooting,2,583
2367,2017,Somalia,0,1,0,1,Vehicle-born IED,2.046934,45.318162,Explosives,2,1112
2218,2017,Mali,1,0,0,1,Shooting,16.263981,-0.027987,Shooting,3,189
2219,2017,Syrian Arab Republic,1,0,0,1,Aerial bombardment,33.625376,36.107544,Explosives,3,1188
2221,2017,South Sudan,0,1,0,1,Shooting,6.807249,29.678888,Shooting,2,1233
2436,2017,South Sudan,1,0,0,1,Bodily assault,8.927721,29.788925,Bodily assault,3,1233
2220,2017,South Sudan,1,0,0,1,Shooting,8.062476,29.88152,Shooting,3,1233
2224,2017,Mexico,2,0,0,2,Shooting,19.309054,-98.907978,Shooting,6,31
2223,2017,Nigeria,6,8,0,14,Aerial bombardment,12.2701,14.4636,Explosives,34,315
2230,2017,Somalia,0,2,0,2,Complex attack,2.03596,45.327206,Explosives,4,1112
2228,2017,South Sudan,1,2,0,3,Shooting,9.2735,29.79322,Shooting,7,1233
2441,2017,South Sudan,0,0,1,1,Kidnapping,6.876992,31.306979,Kidnapping,1,1233
2229,2017,Syrian Arab Republic,1,0,0,1,Aerial bombardment,34.802075,38.996815,Explosives,3,1188
2227,2017,Afghanistan,6,0,2,8,Shooting,36.6672,65.7536,Shooting,20,2534
2232,2017,Syrian Arab Republic,2,2,0,4,Shelling,36.179124,43.400012,Explosives,10,1188
2231,2017,South Sudan,1,0,0,1,Shooting,4.41024,32.574038,Shooting,3,1233
2238,2017,Yemen,0,1,0,1,Aerial bombardment,13.320302,43.247315,Explosives,2,277
2450,2017,Sudan,1,1,0,2,Shooting,12.862807,30.217636,Shooting,5,981
2234,2017,Somalia,0,0,3,3,Kidnapping,4.742941,45.200936,Kidnapping,3,1112
2233,2017,Syrian Arab Republic,1,0,0,1,Shelling,34.733389,36.658386,Explosives,3,1188
2492,2017,Mali,1,1,0,2,Shooting,16.263981,-0.027987,Shooting,5,189
2459,2017,Syrian Arab Republic,1,0,0,1,Aerial bombardment,36.012602,36.671452,Explosives,3,1188
2460,2017,Syrian Arab Republic,1,0,0,1,Aerial bombardment,35.250118,36.571396,Explosives,3,1188
2276,2017,South Sudan,0,0,8,8,Kidnapping,8.062476,29.88152,Kidnapping,8,1233
2235,2017,South Sudan,0,1,0,1,Unknown,7.076948,30.739403,Unknown,2,1233
2481,2017,Libyan Arab Jamahiriya,0,3,0,3,Bodily assault,32.893513,13.275044,Bodily assault,6,58
2239,2017,Syrian Arab Republic,1,0,0,1,Shelling,32.636016,32.636016,Explosives,3,1188
2237,2017,Somalia,1,0,0,1,Shooting,2.339047,42.288006,Shooting,3,1112
2482,2017,Syrian Arab Republic,0,0,1,1,Kidnapping,37.176661,42.13559,Kidnapping,1,1188
2427,2017,Central African Republic,0,1,0,1,Shooting,6.876992,31.306979,Shooting,2,402
2236,2017,South Sudan,6,0,0,6,Shooting,5.144193,31.818123,Shooting,18,1233
2240,2017,Syrian Arab Republic,1,0,0,1,Aerial bombardment,35.902611,38.523472,Explosives,3,1188
2451,2017,Myanmar,0,0,1,1,Kidnapping,25.395724,97.399952,Kidnapping,1,27
2430,2017,Mexico,0,0,1,1,Kidnapping,41.503471,-5.746788,Kidnapping,1,31
2278,2017,Syrian Arab Republic,1,0,0,1,Aerial bombardment,33.526488,36.352518,Explosives,3,1188
2270,2017,Pakistan,0,2,0,2,Roadside IED,33.5734,71.0099,Explosives,4,542
2241,2017,Yemen,0,0,7,7,Kidnapping,13.972093,44.162534,Kidnapping,7,277
2266,2017,Syrian Arab Republic,2,0,0,2,Aerial bombardment,35.608987,36.968994,Explosives,6,1188
2271,2017,South Sudan,3,0,0,3,Shooting,7.709188,27.983474,Shooting,9,1233
2277,2017,Syrian Arab Republic,0,2,0,2,Aerial bombardment,34.802075,38.996815,Explosives,4,1188
2275,2017,DR Congo,0,0,1,1,Kidnapping,0.499012,29.452754,Kidnapping,1,583
2287,2017,Haiti,0,1,0,1,Shooting,18.564198,-72.250978,Shooting,2,85
2461,2017,Syrian Arab Republic,1,0,0,1,Aerial bombardment,35.322546,36.622538,Explosives,3,1188
2466,2017,South Sudan,1,0,0,1,Shooting,7.9651,31.9574,Shooting,3,1233
2452,2017,Uganda,0,1,0,1,Bodily assault,1.373333,32.290275,Bodily assault,2,142
2483,2017,South Sudan,1,0,0,1,Shooting,6.807249,29.678888,Shooting,3,1233
2443,2017,South Sudan,0,1,0,1,Bodily assault,6.876992,31.306979,Bodily assault,2,1233
2425,2017,South Sudan,1,0,0,1,Bodily assault,7.780485,33.00291,Bodily assault,3,1233
2279,2017,Central African Republic,1,0,0,1,Kidnap-killing,4.94187,23.65574,Kidnapping,3,402
2281,2017,Syrian Arab Republic,9,0,0,9,Aerial bombardment,35.374018,36.601294,Explosives,27,1188
2280,2017,Syrian Arab Republic,1,0,0,1,Aerial bombardment,35.931027,36.641778,Explosives,3,1188
2462,2017,Syrian Arab Republic,1,0,0,1,Aerial bombardment,35.250118,36.571396,Explosives,3,1188
2476,2017,Afghanistan,0,0,1,1,Kidnapping,31.391389,64.299722,Kidnapping,1,2534
2282,2017,South Sudan,0,1,0,1,Shooting,9.88942,32.718138,Shooting,2,1233
2288,2017,DR Congo,0,1,6,7,Kidnapping,-3.037069,28.315887,Kidnapping,8,583
2495,2017,Iraq,0,1,0,1,Shooting,36.356648,43.164,Shooting,2,336
2289,2017,South Sudan,1,0,0,1,Shooting,4.42539,32.614117,Shooting,3,1233
2491,2017,Afghanistan,1,0,0,1,Unknown,34.920175,70.764424,Unknown,3,2534
2290,2017,Afghanistan,2,0,1,3,Kidnapping,34.555349,69.207486,Kidnapping,7,2534
2484,2017,Afghanistan,0,1,0,1,Vehicle-born IED,34.555349,69.207486,Explosives,2,2534
